ID,URI,Name,OwnerLoginID,OwnerName,CreateDate,SubmitDate,LastModifiedDate,CurrencyCode,TotalTransactionAmount,TotalPostedAmount,TotalApprovedAmount,AmountDueEmployee,ApprovalStatus,ApprovalDate,PaymentStatus,PaidDate,ReceiptsReceived,HasImage,HasAttendees,HasBillableExpenses,NumberOfEntries,Purpose,WorkflowActionUrl,CompanyCode,PostingDate,Currency,ItemNumber,CostCenter,GLAccount,JournalName,DocumentType,PostingKey,ProfitCenter,Amount,JournalLineDescription,DebitAmount,CreditAmount,FiscalYear,PostedDate,ExchangeRate,ExchangeRateType,ExchangeRateDate,JournalSource,JournalCategory,PrimaryLedger
087be4b4-e25f-4e02-8870-ccf2b7d24f7a,/expense/reports/087be4b4-e25f-4e02-8870-ccf2b7d24f7a,Disintermediate Next-Generation Eyeballs - Whitneyberg,xrodriguez@example.net,Justin Bridges,2024-02-27T00:00:00,2024-03-06T00:00:00,2024-03-12T00:00:00,AUD,10.52,13.2,10.47,0.03,APPROVED,2024-03-11T00:00:00,PAID,2024-03-16T00:00:00,True,True,False,False,1,Activity possible century those.,https://workflow.example.com/reports/087be4b4-e25f-4e02-8870-ccf2b7d24f7a,C003,2025-08-08,EUR,ITEM-365,CC100,400000,JNL-SERIES,SA,50,PC02,2261.75,Manage card environment when.,2261.75,0.0,2025,2025-03-30,0.8161,B,2025-08-07,CONCUR,EXPENSE,CORP_LEDGER
08849a2b-b3a2-4cde-b81f-9e37a941bf70,/expense/reports/08849a2b-b3a2-4cde-b81f-9e37a941bf70,Enable Next-Generation Bandwidth - Hansonmouth,andersonmichele@example.org,Vanessa Taylor,2025-03-21T00:00:00,2025-04-04T00:00:00,2025-04-10T00:00:00,AUD,1388.58,756.22,832.79,133.0,REJECTED,,NOT_PAID,,False,False,False,True,1,Interest star his difficult interesting account marriage.,https://workflow.example.com/reports/08849a2b-b3a2-4cde-b81f-9e37a941bf70,C001,2024-11-30,USD,ITEM-366,CC300,600000,JNL-MONTH,DR,50,PC01,2614.09,Nor court he report marriage let.,0.0,2614.09,2025,2024-09-30,0.868,C,2025-09-04,CONCUR,EXPENSE,APAC_LEDGER
088bb340-ecf5-4a16-b9aa-838cfe6b30f8,/expense/reports/088bb340-ecf5-4a16-b9aa-838cfe6b30f8,Re-Contextualize Bricks-And-Clicks Paradigms - New Timothystad,donnagutierrez@example.net,Michelle Adams,2024-10-22T00:00:00,2024-10-25T00:00:00,2024-11-16T00:00:00,USD,1318.69,1318.69,724.06,145.6,PENDING,,NOT_PAID,,False,False,False,False,1,Oil which bag room.,https://workflow.example.com/reports/088bb340-ecf5-4a16-b9aa-838cfe6b30f8,C001,2025-01-19,EUR,ITEM-367,CC300,600000,JNL-AGAINST,DR,40,PC01,1277.2,Network camera back easy.,1277.2,0.0,2025,2025-07-23,0.8381,M,2025-03-04,SAP,EXPENSE,CORP_LEDGER
089d8f9a-8af8-4e7c-af4b-09a1eb0467d3,/expense/reports/089d8f9a-8af8-4e7c-af4b-09a1eb0467d3,Empower Plug-And-Play Deliverables - New Pamelaland,bhill@example.com,Shannon Christensen,2025-02-18T00:00:00,2025-03-02T00:00:00,2025-03-11T00:00:00,SGD,114.65,76.98,106.72,8.25,APPROVED,2025-03-07T00:00:00,IN_PROCESS,,False,False,False,False,1,Line score whether back plant.,https://workflow.example.com/reports/089d8f9a-8af8-4e7c-af4b-09a1eb0467d3,C001,2024-11-16,USD,ITEM-368,CC100,600000,JNL-MODERN,KR,50,PC01,384.78,Kitchen discuss reveal daughter.,0.0,384.78,2025,2024-12-19,1.4916,C,2025-01-22,WORKDAY,EXPENSE,APAC_LEDGER
08a0c07f-5bf1-484b-9010-a8d53e05e362,/expense/reports/08a0c07f-5bf1-484b-9010-a8d53e05e362,Facilitate Value-Added Info-Mediaries - Huntfort,roblesmark@example.net,Emily Brown,2024-05-20T00:00:00,2024-06-03T00:00:00,2024-06-18T00:00:00,EUR,788.23,497.61,775.6,144.14,APPROVED,2024-06-10T00:00:00,PAID,2024-06-28T00:00:00,False,False,False,True,1,Safe inside whether sometimes eye along type.,https://workflow.example.com/reports/08a0c07f-5bf1-484b-9010-a8d53e05e362,C002,2025-01-03,USD,ITEM-369,CC200,400000,JNL-SIX,DR,50,PC02,4690.82,Write also animal bit free these federal.,4690.82,0.0,2025,2024-12-27,1.348,M,2025-05-23,CONCUR,TRAVEL,APAC_LEDGER
08a9264d-a6f0-45be-8965-bccc43ae2943,/expense/reports/08a9264d-a6f0-45be-8965-bccc43ae2943,Streamline Collaborative Applications - New Brett,jeremy12@example.org,Monica Elliott,2025-01-15T00:00:00,2025-01-20T00:00:00,2025-01-30T00:00:00,EUR,984.73,1056.32,959.25,3.19,APPROVED,2025-01-23T00:00:00,IN_PROCESS,,True,True,True,False,1,Speak person expert bar measure.,https://workflow.example.com/reports/08a9264d-a6f0-45be-8965-bccc43ae2943,C002,2025-08-24,EUR,ITEM-370,CC300,600000,JNL-FIND,DR,40,PC01,857.41,Miss reality listen.,0.0,857.41,2025,2024-10-25,1.0123,B,2024-10-09,WORKDAY,TRAVEL,CORP_LEDGER
08b0a217-c935-4e98-aaae-82d29adf1244,/expense/reports/08b0a217-c935-4e98-aaae-82d29adf1244,Empower Efficient Portals - Lake Danielburgh,lpowell@example.net,Diana Anderson,2025-06-06T00:00:00,2025-06-14T00:00:00,2025-07-13T00:00:00,INR,508.84,445.74,467.94,23.41,APPROVED,2025-06-18T00:00:00,PAID,2025-06-19T00:00:00,False,False,False,False,1,School process have compare site door Congress month.,https://workflow.example.com/reports/08b0a217-c935-4e98-aaae-82d29adf1244,C001,2024-10-18,USD,ITEM-371,CC300,600000,JNL-CHECK,KR,40,PC02,2715.29,Great design effect kitchen happy thousand cut prove.,2715.29,0.0,2025,2025-07-11,1.1645,M,2025-03-27,WORKDAY,EXPENSE,APAC_LEDGER
08c132f5-54df-4a7f-8455-e445fc550e3a,/expense/reports/08c132f5-54df-4a7f-8455-e445fc550e3a,Expedite B2C Models - Townsendbury,debralewis@example.net,William Coffey,2025-01-24T00:00:00,2025-02-02T00:00:00,2025-02-28T00:00:00,USD,1084.08,1084.08,1003.57,178.13,APPROVED,2025-02-07T00:00:00,IN_PROCESS,,False,False,False,True,1,Rise cold official success approach enough.,https://workflow.example.com/reports/08c132f5-54df-4a7f-8455-e445fc550e3a,C002,2025-09-07,EUR,ITEM-372,CC200,500000,JNL-COLD,KR,40,PC03,3881.92,Whole art compare hold.,0.0,3881.92,2025,2025-01-02,0.8367,B,2024-12-25,CONCUR,PURCHASE,CORP_LEDGER
08c2672c-e2cc-4cc8-bfb3-9e752ef74cce,/expense/reports/08c2672c-e2cc-4cc8-bfb3-9e752ef74cce,Syndicate Seamless Info-Mediaries - South Frances,humphreymicheal@example.com,Amy Marshall,2025-07-09T00:00:00,2025-07-20T00:00:00,2025-08-09T00:00:00,GBP,344.25,516.24,151.35,24.25,PENDING,,IN_PROCESS,,True,True,False,True,1,Listen certain that activity until large.,https://workflow.example.com/reports/08c2672c-e2cc-4cc8-bfb3-9e752ef74cce,C003,2025-03-21,GBP,ITEM-373,CC300,500000,JNL-BUILD,DR,40,PC02,578.43,Interesting week season person yourself structure.,578.43,0.0,2025,2025-07-20,1.1375,M,2025-06-16,CONCUR,PURCHASE,CORP_LEDGER
08c330ed-135b-4597-b44d-7159eab4a093,/expense/reports/08c330ed-135b-4597-b44d-7159eab4a093,Integrate Mission-Critical Users - Stephaniechester,colliersuzanne@example.com,Tonya Vega,2024-09-19T00:00:00,2024-09-21T00:00:00,2024-10-14T00:00:00,GBP,1135.95,1249.55,1081.87,190.63,APPROVED,2024-09-21T00:00:00,NOT_PAID,,True,True,True,False,1,Truth teach friend environment better pressure hospital significant.,https://workflow.example.com/reports/08c330ed-135b-4597-b44d-7159eab4a093,C003,2024-09-22,INR,ITEM-374,CC300,400000,JNL-COLOR,DR,40,PC02,175.88,Bag role argue moment chance design.,0.0,175.88,2025,2024-12-25,0.904,B,2025-06-05,CONCUR,PURCHASE,CORP_LEDGER
08c70672-5103-4cdf-9ef0-62c65857cece,/expense/reports/08c70672-5103-4cdf-9ef0-62c65857cece,Aggregate Cross-Platform Methodologies - West Amy,kmorris@example.net,Morgan Chapman,2024-01-07T00:00:00,2024-01-08T00:00:00,2024-02-07T00:00:00,INR,621.47,325.59,2.38,17.09,PENDING,,NOT_PAID,,False,False,False,False,1,Story activity best.,https://workflow.example.com/reports/08c70672-5103-4cdf-9ef0-62c65857cece,C002,2025-06-17,EUR,ITEM-375,CC100,600000,JNL-ABILITY,SA,50,PC01,121.46,Much factor little tax whether available daughter.,121.46,0.0,2025,2025-02-19,1.4482,M,2025-02-17,WORKDAY,EXPENSE,CORP_LEDGER
08cbfedb-c3cf-4a15-a847-7d9c82a43c2a,/expense/reports/08cbfedb-c3cf-4a15-a847-7d9c82a43c2a,Envisioneer Dot-Com Solutions - North Christineton,catherinegarcia@example.com,Jeremy Robinson,2025-03-19T00:00:00,2025-03-29T00:00:00,2025-04-05T00:00:00,USD,434.6,434.6,57.03,39.64,SUBMITTED,,NOT_PAID,,False,False,False,False,1,Prevent structure wear point remain build task candidate.,https://workflow.example.com/reports/08cbfedb-c3cf-4a15-a847-7d9c82a43c2a,C001,2024-10-19,EUR,ITEM-376,CC100,500000,JNL-STATEMENT,DR,50,PC02,4102.69,Never really three reflect.,0.0,4102.69,2025,2025-09-06,1.2654,M,2025-04-24,WORKDAY,PURCHASE,CORP_LEDGER
08d0afa4-33af-4a65-b200-5719260d7115,/expense/reports/08d0afa4-33af-4a65-b200-5719260d7115,Reinvent One-To-One Roi - Kennethland,bryantkeith@example.org,Stephanie Knight,2025-02-10T00:00:00,2025-02-10T00:00:00,2025-03-01T00:00:00,INR,582.54,575.03,319.03,76.81,PENDING,,ON_HOLD,,True,True,False,False,1,Two everybody interview tough show food class.,https://workflow.example.com/reports/08d0afa4-33af-4a65-b200-5719260d7115,C002,2025-07-10,GBP,ITEM-377,CC300,400000,JNL-DARK,SA,50,PC02,3137.14,President almost whole politics close yeah.,3137.14,0.0,2025,2025-02-24,1.1501,C,2025-06-14,SAP,TRAVEL,APAC_LEDGER
08d3f4b1-0a0b-4501-9fd4-3b637005dbe7,/expense/reports/08d3f4b1-0a0b-4501-9fd4-3b637005dbe7,Facilitate Leading-Edge Portals - Gregoryland,davidbryant@example.org,Richard Reyes,2023-11-09T00:00:00,2023-11-09T00:00:00,2023-11-09T00:00:00,SGD,1122.63,833.67,1069.8,61.69,APPROVED,2023-11-09T00:00:00,IN_PROCESS,,False,False,False,True,1,Woman customer hotel population board music issue.,https://workflow.example.com/reports/08d3f4b1-0a0b-4501-9fd4-3b637005dbe7,C002,2025-02-15,INR,ITEM-378,CC300,600000,JNL-STATEMENT,KR,40,PC02,2029.6,Else religious if.,0.0,2029.6,2025,2025-08-09,1.2757,B,2024-09-24,WORKDAY,EXPENSE,APAC_LEDGER
08d8e9a1-1046-4df4-aec5-3fd603489398,/expense/reports/08d8e9a1-1046-4df4-aec5-3fd603489398,Morph Sticky Paradigms - North Ashleyview,kdiaz@example.com,Ashley Alexander,2025-01-28T00:00:00,2025-02-01T00:00:00,2025-02-01T00:00:00,USD,501.42,501.42,498.4,17.98,APPROVED,2025-02-07T00:00:00,PAID,2025-02-27T00:00:00,False,False,False,False,1,Affect marriage present a also hospital charge.,https://workflow.example.com/reports/08d8e9a1-1046-4df4-aec5-3fd603489398,C001,2025-03-22,EUR,ITEM-379,CC300,400000,JNL-MANAGER,DR,40,PC01,1113.02,Better chance short travel by seven save.,1113.02,0.0,2025,2025-03-05,1.1245,B,2025-06-20,WORKDAY,EXPENSE,CORP_LEDGER
08dd3333-7afd-4cc9-8107-7d9679daae9a,/expense/reports/08dd3333-7afd-4cc9-8107-7d9679daae9a,Unleash Holistic Info-Mediaries - Powellland,pamelagutierrez@example.net,James Smith,2024-06-22T00:00:00,2024-07-06T00:00:00,2024-07-09T00:00:00,EUR,27.36,36.82,26.85,1.46,APPROVED,2024-07-10T00:00:00,NOT_PAID,,False,False,False,False,1,Difficult his ready sister building movement yard.,https://workflow.example.com/reports/08dd3333-7afd-4cc9-8107-7d9679daae9a,C002,2024-09-26,EUR,ITEM-380,CC100,400000,JNL-SIX,KR,50,PC01,3081.57,Form who support only.,0.0,3081.57,2025,2025-04-03,1.4055,C,2024-11-13,CONCUR,PURCHASE,CORP_LEDGER
08dd4626-f5c9-4061-89d3-adfbaee42d44,/expense/reports/08dd4626-f5c9-4061-89d3-adfbaee42d44,Visualize E-Business Relationships - Christophermouth,monroemelissa@example.net,Eric Brown,2024-08-03T00:00:00,2024-08-09T00:00:00,2024-08-11T00:00:00,CAD,649.13,627.58,648.5,29.32,APPROVED,2024-08-12T00:00:00,IN_PROCESS,,False,False,False,False,1,Possible computer always his course.,https://workflow.example.com/reports/08dd4626-f5c9-4061-89d3-adfbaee42d44,C003,2025-05-15,USD,ITEM-381,CC200,400000,JNL-DIFFERENT,DR,50,PC01,2471.52,Concern type special reduce receive.,2471.52,0.0,2025,2024-10-29,1.1603,B,2025-02-25,CONCUR,PURCHASE,APAC_LEDGER
08e3e17b-be8c-4da1-ab36-98f32c741a3f,/expense/reports/08e3e17b-be8c-4da1-ab36-98f32c741a3f,Seize Holistic Infrastructures - Mossberg,lterry@example.net,Stephanie Mccoy,2024-05-22T00:00:00,2024-06-01T00:00:00,2024-06-27T00:00:00,CAD,1261.42,1795.88,574.89,23.59,PENDING,,IN_PROCESS,,True,True,False,True,1,Cover rest or.,https://workflow.example.com/reports/08e3e17b-be8c-4da1-ab36-98f32c741a3f,C003,2024-11-18,EUR,ITEM-382,CC300,500000,JNL-SUCCESS,DR,40,PC03,3834.49,Would pick table white next she.,0.0,3834.49,2025,2025-01-14,0.8159,M,2025-02-16,SAP,PURCHASE,CORP_LEDGER
08ece91b-9897-48db-af84-1b51004486c7,/expense/reports/08ece91b-9897-48db-af84-1b51004486c7,Incubate Customized Web-Readiness - West Brianton,kelly78@example.net,Arthur Fernandez MD,2023-11-08T00:00:00,2023-11-14T00:00:00,2023-11-26T00:00:00,AUD,277.87,241.69,269.61,4.6,APPROVED,2023-11-14T00:00:00,NOT_PAID,,False,False,False,False,1,Brother southern project learn question them.,https://workflow.example.com/reports/08ece91b-9897-48db-af84-1b51004486c7,C002,2025-02-04,INR,ITEM-383,CC300,600000,JNL-JOB,SA,40,PC01,4063.58,Bar important never maintain short.,4063.58,0.0,2025,2025-02-03,1.0281,C,2024-09-27,WORKDAY,EXPENSE,CORP_LEDGER
08f9d3d6-e4be-4d8d-a870-1b3ca16f06b9,/expense/reports/08f9d3d6-e4be-4d8d-a870-1b3ca16f06b9,Integrate B2B Models - South Rebeccaton,palmerrandy@example.net,Kerry Buckley,2024-04-22T00:00:00,2024-05-05T00:00:00,2024-05-18T00:00:00,USD,999.62,999.62,586.17,194.69,PENDING,,NOT_PAID,,False,False,True,False,1,Red candidate common anyone film.,https://workflow.example.com/reports/08f9d3d6-e4be-4d8d-a870-1b3ca16f06b9,C003,2025-05-01,USD,ITEM-384,CC100,500000,JNL-ACTUALLY,DR,50,PC03,1696.51,Score whose space guy industry.,0.0,1696.51,2025,2024-10-04,0.9215,B,2025-02-03,SAP,TRAVEL,APAC_LEDGER
08fa699d-fa98-4629-b8a4-675a3f14d9a5,/expense/reports/08fa699d-fa98-4629-b8a4-675a3f14d9a5,Benchmark Innovative Platforms - South Brookebury,keydavid@example.com,Joy Jackson,2024-04-07T00:00:00,2024-04-21T00:00:00,2024-05-07T00:00:00,INR,719.87,564.02,389.28,99.67,REJECTED,,NOT_PAID,,True,True,False,True,1,Source international specific word.,https://workflow.example.com/reports/08fa699d-fa98-4629-b8a4-675a3f14d9a5,C002,2024-09-20,USD,ITEM-385,CC300,400000,JNL-ACTIVITY,DR,50,PC03,212.13,On finish particular shoulder movement suggest.,212.13,0.0,2025,2025-05-07,1.2589,B,2025-07-19,CONCUR,TRAVEL,APAC_LEDGER
08ff3215-d64b-4e2b-bd54-6019078b70bb,/expense/reports/08ff3215-d64b-4e2b-bd54-6019078b70bb,Maximize Global Vortals - Port Brandon,joshuaguerrero@example.net,Erika Daugherty,2024-07-01T00:00:00,2024-07-10T00:00:00,2024-07-25T00:00:00,EUR,159.2,182.19,157.6,17.94,APPROVED,2024-07-14T00:00:00,ON_HOLD,,False,False,False,False,1,Friend building center indeed.,https://workflow.example.com/reports/08ff3215-d64b-4e2b-bd54-6019078b70bb,C003,2025-02-22,INR,ITEM-386,CC200,500000,JNL-BORN,KR,40,PC02,24.42,Quickly whom story economy.,0.0,24.42,2025,2024-11-20,1.2221,B,2025-05-20,CONCUR,EXPENSE,APAC_LEDGER
0903e5e0-56e4-457e-ab34-a7b8d5f010f5,/expense/reports/0903e5e0-56e4-457e-ab34-a7b8d5f010f5,Re-Contextualize Revolutionary Channels - Port Melaniefurt,janet03@example.net,Kristen Gonzales,2025-07-12T00:00:00,2025-07-12T00:00:00,2025-07-17T00:00:00,SGD,557.94,582.1,321.87,65.51,REJECTED,,NOT_PAID,,False,False,False,True,1,Administration main according conference.,https://workflow.example.com/reports/0903e5e0-56e4-457e-ab34-a7b8d5f010f5,C001,2024-10-28,EUR,ITEM-387,CC100,400000,JNL-FIVE,DR,40,PC03,2483.37,Weight new late much Mr person material.,2483.37,0.0,2025,2025-07-05,0.8666,C,2025-01-13,CONCUR,EXPENSE,APAC_LEDGER
09044106-ecaf-461f-893f-ef9da74cec09,/expense/reports/09044106-ecaf-461f-893f-ef9da74cec09,Deploy Collaborative Channels - East Danielle,kimberlymunoz@example.net,Matthew Eaton,2024-05-27T00:00:00,2024-06-08T00:00:00,2024-07-04T00:00:00,SGD,978.5,1013.04,45.17,31.79,PENDING,,NOT_PAID,,False,False,False,False,1,Late dream company reality other response partner.,https://workflow.example.com/reports/09044106-ecaf-461f-893f-ef9da74cec09,C001,2025-07-14,EUR,ITEM-388,CC100,600000,JNL-FUND,KR,50,PC01,4569.34,Manage against no down coach young conference.,0.0,4569.34,2025,2025-03-14,0.7388,M,2025-06-09,CONCUR,TRAVEL,APAC_LEDGER
091286bb-da79-49a7-a04d-f1adab0743f4,/expense/reports/091286bb-da79-49a7-a04d-f1adab0743f4,Deploy Clicks-And-Mortar Schemas - East David,hsmith@example.org,Ronald Turner,2024-03-25T00:00:00,2024-03-28T00:00:00,2024-04-15T00:00:00,AUD,1240.91,1843.5,667.5,82.33,PENDING,,NOT_PAID,,True,True,False,True,1,With peace television would medical less phone.,https://workflow.example.com/reports/091286bb-da79-49a7-a04d-f1adab0743f4,C002,2025-04-28,USD,ITEM-389,CC200,400000,JNL-CULTURE,DR,50,PC03,152.27,Building whatever according brother.,152.27,0.0,2025,2025-04-16,1.0,B,2024-09-28,CONCUR,EXPENSE,CORP_LEDGER
09184191-a355-4b08-85ab-9de1b44b141f,/expense/reports/09184191-a355-4b08-85ab-9de1b44b141f,Orchestrate Collaborative Models - East Elizabeth,fhicks@example.net,Anthony Rodriguez,2024-09-24T00:00:00,2024-10-06T00:00:00,2024-10-29T00:00:00,AUD,1347.71,1990.43,585.58,134.98,SUBMITTED,,ON_HOLD,,True,True,False,True,1,Approach hair decide.,https://workflow.example.com/reports/09184191-a355-4b08-85ab-9de1b44b141f,C003,2024-11-07,EUR,ITEM-390,CC100,500000,JNL-WORK,DR,40,PC03,1561.2,Upon cultural rather moment then leader.,0.0,1561.2,2025,2024-10-20,0.9073,M,2024-11-16,WORKDAY,EXPENSE,CORP_LEDGER
091fae2c-d404-4605-9669-00fbdfc759e9,/expense/reports/091fae2c-d404-4605-9669-00fbdfc759e9,Target Revolutionary Platforms - New Gregorytown,kristin79@example.org,Luis Wu,2024-10-08T00:00:00,2024-10-13T00:00:00,2024-10-14T00:00:00,INR,1477.44,1784.3,67.39,178.82,SUBMITTED,,NOT_PAID,,False,False,False,True,1,Method audience dog know often industry section.,https://workflow.example.com/reports/091fae2c-d404-4605-9669-00fbdfc759e9,C003,2024-11-13,GBP,ITEM-391,CC100,400000,JNL-EFFORT,SA,40,PC03,21.37,Not by television former.,21.37,0.0,2025,2025-05-12,0.832,M,2025-04-13,CONCUR,EXPENSE,CORP_LEDGER
093e87e1-9c40-4dc1-b35c-18e5138aa844,/expense/reports/093e87e1-9c40-4dc1-b35c-18e5138aa844,Enhance Mission-Critical Action-Items - Kanefurt,ehoffman@example.org,Crystal Rodriguez,2023-09-18T00:00:00,2023-09-27T00:00:00,2023-10-27T00:00:00,EUR,34.28,42.76,30.95,1.87,APPROVED,2023-10-02T00:00:00,ON_HOLD,,False,False,False,False,1,Available one approach job democratic.,https://workflow.example.com/reports/093e87e1-9c40-4dc1-b35c-18e5138aa844,C001,2024-10-15,INR,ITEM-392,CC200,400000,JNL-COST,SA,50,PC01,454.43,Keep outside method amount.,0.0,454.43,2025,2025-05-28,1.2748,M,2024-12-18,WORKDAY,EXPENSE,APAC_LEDGER
0941f24f-c215-4344-b57e-8b3d1caa4af5,/expense/reports/0941f24f-c215-4344-b57e-8b3d1caa4af5,Target Dynamic Functionalities - Theresaborough,robertwolf@example.net,Cassandra Brooks,2024-11-14T00:00:00,2024-11-21T00:00:00,2024-12-06T00:00:00,SGD,232.52,151.09,219.31,31.61,APPROVED,2024-11-27T00:00:00,IN_PROCESS,,True,True,False,True,1,Camera realize arrive carry surface learn.,https://workflow.example.com/reports/0941f24f-c215-4344-b57e-8b3d1caa4af5,C001,2024-11-18,EUR,ITEM-393,CC100,400000,JNL-ELECTION,SA,40,PC01,3159.96,Body year receive different agency.,3159.96,0.0,2025,2025-08-07,0.9516,C,2025-05-09,WORKDAY,TRAVEL,CORP_LEDGER
094833f6-b1cd-46b2-8cc5-159772f762eb,/expense/reports/094833f6-b1cd-46b2-8cc5-159772f762eb,Expedite Granular Functionalities - New Tara,tle@example.org,Greg Tanner,2024-11-16T00:00:00,2024-11-26T00:00:00,2024-12-08T00:00:00,USD,290.74,290.74,139.22,41.47,SUBMITTED,,IN_PROCESS,,True,True,True,False,1,Beat tax majority yet option.,https://workflow.example.com/reports/094833f6-b1cd-46b2-8cc5-159772f762eb,C001,2025-04-04,INR,ITEM-394,CC100,400000,JNL-CATCH,DR,40,PC03,585.21,Actually look total store official while.,0.0,585.21,2025,2025-08-27,0.7785,M,2025-07-21,SAP,PURCHASE,APAC_LEDGER
09559f22-5c70-4c4c-9385-8bb81814ca3c,/expense/reports/09559f22-5c70-4c4c-9385-8bb81814ca3c,Extend Interactive Action-Items - Ryanbury,toddlisa@example.net,Diana Blair,2025-06-13T00:00:00,2025-06-14T00:00:00,2025-06-22T00:00:00,SGD,927.72,730.39,411.72,58.76,SUBMITTED,,IN_PROCESS,,True,True,True,False,1,Watch trial together individual analysis yard safe mean.,https://workflow.example.com/reports/09559f22-5c70-4c4c-9385-8bb81814ca3c,C001,2025-07-15,USD,ITEM-395,CC100,400000,JNL-SORT,SA,50,PC03,532.15,Also data yard voice responsibility since health.,532.15,0.0,2025,2025-03-28,0.7689,C,2025-09-09,CONCUR,PURCHASE,CORP_LEDGER
09570e94-86a6-4827-99d8-4d23580a013d,/expense/reports/09570e94-86a6-4827-99d8-4d23580a013d,Scale Mission-Critical Systems - Allenside,smithalexandra@example.net,James Pacheco,2025-08-28T00:00:00,2025-08-29T00:00:00,2025-08-31T00:00:00,SGD,1066.98,909.28,230.41,57.57,SUBMITTED,,NOT_PAID,,False,False,False,False,1,Really image design.,https://workflow.example.com/reports/09570e94-86a6-4827-99d8-4d23580a013d,C001,2025-06-03,EUR,ITEM-396,CC100,500000,JNL-PRICE,KR,40,PC03,3572.91,Professor when its Democrat security build.,0.0,3572.91,2025,2025-04-24,0.7467,C,2024-11-02,WORKDAY,TRAVEL,APAC_LEDGER
095a90c8-0d60-4371-9e2a-c575bfaa5dc5,/expense/reports/095a90c8-0d60-4371-9e2a-c575bfaa5dc5,Utilize Compelling Web Services - Evanmouth,qsmith@example.com,David Duarte,2024-10-03T00:00:00,2024-10-05T00:00:00,2024-10-07T00:00:00,EUR,1097.42,1167.98,365.27,89.56,SUBMITTED,,IN_PROCESS,,True,True,True,False,1,Section agency lawyer sign them if smile.,https://workflow.example.com/reports/095a90c8-0d60-4371-9e2a-c575bfaa5dc5,C003,2024-12-13,EUR,ITEM-397,CC100,500000,JNL-BOY,KR,40,PC02,3412.9,Purpose Republican wall pay smile.,3412.9,0.0,2025,2025-06-30,0.85,B,2025-02-07,CONCUR,TRAVEL,APAC_LEDGER
095b0b31-347b-4b18-8285-e96b3158cfa5,/expense/reports/095b0b31-347b-4b18-8285-e96b3158cfa5,Cultivate Intuitive Architectures - Alyssaport,jacqueline96@example.org,John Schultz,2025-06-16T00:00:00,2025-06-16T00:00:00,2025-06-18T00:00:00,USD,1369.07,1369.07,1350.41,3.38,APPROVED,2025-06-21T00:00:00,NOT_PAID,,True,True,False,False,1,Send recently partner offer debate range.,https://workflow.example.com/reports/095b0b31-347b-4b18-8285-e96b3158cfa5,C003,2024-10-22,USD,ITEM-398,CC200,400000,JNL-SON,SA,50,PC03,168.45,Concern dinner feel man.,0.0,168.45,2025,2025-03-09,1.0847,B,2024-11-13,WORKDAY,PURCHASE,APAC_LEDGER
095dc228-280d-48a1-961a-fbb15da24e24,/expense/reports/095dc228-280d-48a1-961a-fbb15da24e24,Deliver Bricks-And-Clicks Markets - South Michaelton,juliafitzgerald@example.com,Gabriela Randolph,2025-01-12T00:00:00,2025-01-18T00:00:00,2025-01-30T00:00:00,SGD,776.54,684.91,462.54,37.7,PENDING,,IN_PROCESS,,False,False,True,True,1,Hand possible relate night similar catch.,https://workflow.example.com/reports/095dc228-280d-48a1-961a-fbb15da24e24,C002,2025-08-22,INR,ITEM-399,CC100,400000,JNL-FIGHT,SA,40,PC01,685.99,Along small any air she join guess.,685.99,0.0,2025,2024-10-21,0.8807,B,2025-03-16,SAP,PURCHASE,CORP_LEDGER
096b8d6a-9d2c-4a98-9282-5300bb4773d9,/expense/reports/096b8d6a-9d2c-4a98-9282-5300bb4773d9,Extend Best-Of-Breed E-Services - Michaelview,terrancehorton@example.net,Joshua Banks,2025-01-30T00:00:00,2025-02-07T00:00:00,2025-02-12T00:00:00,AUD,1175.91,928.26,189.73,63.12,PENDING,,NOT_PAID,,True,True,False,False,1,Quite everyone as generation main money but.,https://workflow.example.com/reports/096b8d6a-9d2c-4a98-9282-5300bb4773d9,C003,2025-05-16,INR,ITEM-400,CC200,500000,JNL-CELL,KR,50,PC01,249.86,Probably decision mouth force military professor.,0.0,249.86,2025,2025-06-22,1.0841,M,2025-08-28,CONCUR,PURCHASE,CORP_LEDGER
09719626-6d5e-4817-8ec2-00f2d0686817,/expense/reports/09719626-6d5e-4817-8ec2-00f2d0686817,Envisioneer Customized E-Business - Laurenland,morgan42@example.com,Meghan Patel,2024-10-15T00:00:00,2024-10-17T00:00:00,2024-10-19T00:00:00,USD,1063.39,1063.39,191.25,166.46,SUBMITTED,,NOT_PAID,,True,True,False,False,1,Throughout leader bag today eye.,https://workflow.example.com/reports/09719626-6d5e-4817-8ec2-00f2d0686817,C003,2025-02-12,INR,ITEM-401,CC200,600000,JNL-PUBLIC,SA,40,PC01,3393.45,Along piece those summer.,3393.45,0.0,2025,2025-07-15,1.0708,C,2024-12-15,SAP,EXPENSE,APAC_LEDGER
